Title,URL,Keywords,Category
Support for Stricter U.S. Gun Laws at Lowest Level Since 2016,https://www.allsides.com/news/2020-11-24-0841/support-stricter-us-gun-laws-lowest-level-2016,"['racial', 'sevenpercentagepoint', 'support', 'lowest', '2016', 'unrest', 'presidential', 'stricter', 'related', 'gun', 'sale', 'level', 'laws', 'shooting']",gun-control-and-gun-rights
"Chart of the day: More guns, less gun violence between 1993 and 2013",https://www.allsides.com/news/2020-08-12-0413/chart-day-more-guns-less-gun-violence-between-1993-and-2013,"['day', 'chart', 'right', 'violence', 'gun', '2013from', '1993', 'guns']",gun-control-and-gun-rights
Share of Americans who favor stricter gun laws has increased since 2017,https://www.allsides.com/news/2020-08-12-0411/share-americans-who-favor-stricter-gun-laws-has-increased-2017,"['say', 'support', 'americans', 'share', '2017', 'united', 'stricter', 'today', 'survey', 'gun', 'increased', 'favor', 'laws', 'strictin']",gun-control-and-gun-rights
Five Fallacies About Guns and Violence,https://www.allsides.com/news/2020-08-12-0406/five-fallacies-about-guns-and-violence,"['times', 'stone', 'wake', 'fallacies', 'vowed', 'statements', 'significant', 'growing', 'ways', 'unturned', 'violence', 'guns']",gun-control-and-gun-rights
How Often Do Citizens Use Guns to Stop Violence?,https://www.allsides.com/news/2020-08-12-0405/how-often-do-citizens-use-guns-stop-violence,"['citizens', 'national', 'times', 'using', 'suggests', 'york', 'true', 'violence', 'used', 'stop', 'writes', 'guns']",gun-control-and-gun-rights
Americans Back Obama's Proposals to Address Gun Violence,https://www.allsides.com/news/2020-08-12-0403/americans-back-obamas-proposals-address-gun-violence,"['programs', 'americans', 'obamas', 'address', 'proposals', 'violence', 'gun', 'youth', 'straw', 'train', 'vote', 'funding', 'increasing']",gun-control-and-gun-rights
Trump Proposed Arming Teachers; We Get the Teachers' View,https://www.allsides.com/news/2020-08-12-0401/trump-proposed-arming-teachers-we-get-teachers-view,"['view', 'proposed', 'unemployment', 'voices', 'think', 'trump', 'arming', 'school', 'violence', 'teachers', 'way', 'talk']",gun-control-and-gun-rights
What the data says about gun deaths in the U.S.,https://www.allsides.com/news/2020-08-12-0359/what-data-says-about-gun-deaths-us,"['sources', 'states', 'shootings', 'trump', 'united', 'data', 'policy', 'deaths', 'texas', 'violence', 'gun', 'spate']",gun-control-and-gun-rights
Just Facts: Gun Control,https://www.allsides.com/news/2020-08-12-0357/just-facts-gun-control,"['surveys1', 'various', 'measured', 'surveys', 'specific', 'based', 'data', 'gun', 'slant', 'facts', 'control']",gun-control-and-gun-rights
Do gun control laws reduce crime?,https://www.allsides.com/news/2020-08-04-0137/do-gun-control-laws-reduce-crime,"['health', 'underlying', 'reduce', 'focus', 'issues', 'divert', 'resources', 'gun', 'crime', 'mental', 'control', 'laws', 'social']",gun-control-and-gun-rights
US gun laws: Why it won't follow New Zealand's lead,https://www.allsides.com/news/2020-08-04-0135/us-gun-laws-why-it-wont-follow-new-zealands-lead,"['lead', 'wont', 'zealands', 'follow', 'gun', 'laws']",gun-control-and-gun-rights
"Chart of the Day: More Guns, Less Gun Violence Between 1993 and 2013",https://www.allsides.com/news/2020-08-04-0128/chart-day-more-guns-less-gun-violence-between-1993-and-2013,"['scale', 'profits', 'day', 'chart', 'measured', 'variables', 'dual', 'violence', 'gun', 'axis', '1993', 'guns']",gun-control-and-gun-rights
Gun violence in the United States,https://www.allsides.com/news/2020-08-04-0125/gun-violence-united-states,"['states', 'rates', 'united', 'violence', 'gun', 'firearm', 'firearms', 'study', 'edit', 'guns']",gun-control-and-gun-rights
Here Are 8 Stubborn Facts on Gun Violence in America,https://www.allsides.com/news/2020-08-04-0120/here-are-8-stubborn-facts-gun-violence-america,"['homicides', 'stubborn', 'rate', 'states', 'rates', 'america', 'violence', 'gun', 'violent', 'crime', 'gunrelated', 'higher', 'facts', 'homicide']",gun-control-and-gun-rights
6 Ways to Reduce Gun Violence in America,https://www.allsides.com/news/2020-08-04-0104/6-ways-reduce-gun-violence-america,"['times', 'states', 'reduce', 'shootings', 'nations', 'united', 'country', 'ways', 'america', 'violence', 'gun', 'year96', 'world']",gun-control-and-gun-rights
Is Gun Ownership an Individual Right Guaranteed by the Second Amendment?,https://www.allsides.com/news/2020-08-03-1416/gun-ownership-individual-right-guaranteed-second-amendment,"['2006', 'national', 'militia', 'writers', 'right', 'website', 'amendment', 'rights', 'gun', 'individual', 'guaranteed', 'term', 'second', '18', 'ownership']",gun-control-and-gun-rights
Concealed Guns,https://www.allsides.com/news/2020-08-03-1411/should-adults-have-right-carry-concealed-handgun,"['permits', 'feel', 'likely', 'women', 'owning', 'gun', 'way', 'report', 'protection', 'concealed', 'guns', 'black']",gun-control-and-gun-rights
Gun Control,https://www.allsides.com/news/2020-08-03-1341/should-more-gun-control-laws-be-enacted,"['weapons', 'hunting', 'assault', 'right', 'gun', 'control', 'laws', 'guns', 'black', 'owners']",gun-control-and-gun-rights
Gun Violence in America: A State-by-State Analysis,https://www.allsides.com/news/2020-08-03-1251/gun-violence-america-state-state-analysis,"['homicides', 'states', 'shootings', 'rates', '100000', 'united', 'statebystate', 'america', 'deaths', 'violence', 'gun', 'higher', 'analysis']",gun-control-and-gun-rights
Gun violence in America: A true national security threat,https://www.allsides.com/news/2020-08-03-0605/gun-violence-america-true-national-security-threat,"['national', 'threat', 'americans', 'killed', 'united', 'true', 'iraq', 'america', 'security', 'violence', 'gun', 'white', 'violent']",gun-control-and-gun-rights
Gun Control – Just Facts,https://www.allsides.com/news/2020-06-26-1114/be-informed-gun-control,"['state', 'justice', 'law', 'right', 'bear', 'amendment', 'arms', 'gun', 'rights', 'court', 'second', 'facts', 'control']",gun-control-and-gun-rights
Gun politics in the United States,https://www.allsides.com/news/2020-04-13-1613/gun-politics-united-states,"['control', 'states', 'state', 'right', 'united', 'amendment', 'gun', 'firearms', 'second', 'edit', 'laws', 'politics']",gun-control-and-gun-rights
Every Gun Policy President Trump Has Proposed,https://www.allsides.com/news/2018-02-28-1116/every-gun-policy-president-trump-has-proposed,"['proposed', 'gunfree', 'donald', 'j', 'president', 'trump', 'policy', 'background', 'school', 'gun', 'teachers', 'guns', 'realdonaldtrump']",gun-control-and-gun-rights
YouTube,https://www.allsides.com/news/2018-07-20-1436/pro-gun-vs-anti-gun-there-middle-ground,['youtube'],gun-control-and-gun-rights
Gun Control,https://www.allsides.com/news/2015-08-15-1100/should-more-gun-control-laws-be-enacted,"['weapons', 'hunting', 'assault', 'right', 'gun', 'control', 'laws', 'guns', 'black', 'owners']",gun-control-and-gun-rights
Concealed Guns,https://www.allsides.com/news/2015-10-07-1505/should-adults-have-right-carry-concealed-handgun,"['permits', 'feel', 'likely', 'women', 'owning', 'gun', 'way', 'report', 'protection', 'concealed', 'guns', 'black']",gun-control-and-gun-rights
Gun politics in the United States,https://www.allsides.com/news/2015-08-20-0843/gun-politics-united-states,"['control', 'states', 'state', 'right', 'united', 'amendment', 'gun', 'firearms', 'second', 'edit', 'laws', 'politics']",gun-control-and-gun-rights
Just how easy is it to buy a gun over the Internet?,https://www.allsides.com/news/2018-03-01-1533/just-how-easy-it-buy-gun-over-internet,"['buy', 'internet', 'check', 'checks', 'seller', 'background', 'gun', 'online', 'private', 'sales', 'guns', 'easy']",gun-control-and-gun-rights
Should the US adopt stricter gun control legislation?,https://www.allsides.com/news/2020-08-04-0056/should-us-adopt-stricter-gun-controls,"['obligation', 'policies', 'explicitly', 'uphold', 'number', 'stricter', 'founded', 'rights', 'gun', 'infringe', 'control', 'adopt', 'legislation']",gun-control-and-gun-rights
Suicide by Firearm Should Not Be Included in Statistics About…,https://www.allsides.com/news/2020-08-04-0052/suicide-firearm-should-not-be-included-statistics-about-gun-violence,"['suicide', 'using', 'included', 'statistics', 'number', 'deaths', 'violence', 'violent', 'firearm', 'gun', 'statistic', 'guns', 'total']",gun-control-and-gun-rights
Should the US adopt stricter gun control legislation?,https://www.allsides.com/news/2020-03-08-1652/should-us-adopt-stricter-gun-controls,"['obligation', 'policies', 'explicitly', 'uphold', 'number', 'stricter', 'founded', 'rights', 'gun', 'infringe', 'control', 'adopt', 'legislation']",gun-control-and-gun-rights
AllSides Balanced News Feed,https://www.allsides.com/news/rss,"['balanced', 'feed', 'allsides']",violence-america
Survey: Homicides down midyear as overall violent crime jumps,https://www.allsides.com/news/2022-09-11-0946/survey-homicides-down-midyear-overall-violent-crime-jumps,"['homicides', 'cities', 'major', 'overall', '2022', 'skyrocketed', 'survey', 'violent', 'midyear', 'crime', 'spiked', 'jumps', 'total']",violence-america
5 facts about crime in the U.S.,https://www.allsides.com/news/2020-08-12-0353/5-facts-about-crime-us,"['address', 'substantial', 'trump', 'united', 'suspects', 'strongest', 'taken', 'steps', 'crime', 'cited', 'facts']",violence-america
"The Real Root Causes of Violent Crime: The Breakdown of Marriage, Family, and Community",https://www.allsides.com/news/2020-08-12-0351/real-root-causes-violent-crime-breakdown-marriage-family-and-community,"['marriage', 'breakdown', 'real', 'community', 'parents', 'family', 'root', 'child', 'violent', 'causes', 'crime', 'delinquency', 'children', 'social', 'families']",violence-america
"Another Day, Another 124 Violent SWAT Raids",https://www.allsides.com/news/2020-08-12-0348/another-day-another-124-violent-swat-raids,"['day', 'small', '124', 'wearing', 'swat', 'raids', 'violent', 'sort', 'targeting', 'towering', 'shattered', 'raid', 'youre']",violence-america
"More Blaming Extremism, Heated Rhetoric for Mass Shootings",https://www.allsides.com/news/2020-08-12-0346/more-blaming-extremism-heated-rhetoric-mass-shootings,"['mass', 'extremism', 'say', 'statements', 'states', 'views', 'shootings', 'think', 'united', 'heated', 'increase', 'blame', 'spread', 'blaming', 'rhetoric']",violence-america
Americans say the nation’s political debate has grown more toxic and ‘heated’ rhetoric could lead to violence,https://www.allsides.com/news/2020-08-12-0339/americans-say-nation-s-political-debate-has-grown-more-toxic-and-heated,"['toxic', 'survey', 'rhetoric', 'united', 'topic', 'grown', 'recent', 'triggered', 'house', 'nations', 'debate', 'heated', 'women', 'violence', 'say', 'states', 'lead', 'political', 'trumps']",violence-america
,https://www.allsides.com/news/2020-08-10-0424/rise-and-fall-american-youth-violence,[],violence-america
,https://www.allsides.com/news/2020-08-03-0600/america-s-criminal-justice-system-rotten-core,[],violence-america
"Crime Is Up, but This Is No Crime Wave",https://www.allsides.com/news/2020-08-03-0558/crime-no-crime-wave,"['wave', 'violentcrime', 'justice', 'rates', 'late', 'violence', 'crime', 'population', 'criminal', 'different']",violence-america
Crime in the United States,https://www.allsides.com/news/2020-08-03-0546/crime-united-states,"['rate', 'states', 'rates', '100000', 'assault', 'united', 'violent', 'crime', 'edit', 'crimes']",violence-america
WWW Error Blocked Diagnostic,https://www.allsides.com/news/2020-06-04-2053/violence-united-states,"['understand', 'www', 'better', 'temporarily', 'virus', 'error', 'blocked', 'access', 'work', 'wwwncbinlmnihgov', 'system', 'website', 'diagnostic', 'site']",violence-america
Should ‘Black Lives Matter’ Fight For All Lives?,https://www.allsides.com/news/2020-05-26-1850/should-black-lives-matter-fight-all-lives,"['activists', 'matter', 'lives', 'americans', 'movement', 'fight', 'white', 'blm', 'racism', 'privilege', 'black']",violence-america
Pros and Cons of Arming Teachers. Explained in 6 Research-backed Reasons. — The Thread,https://www.allsides.com/news/2020-02-18-1056/should-teachers-be-armed,"['guardian', 'carry', 'president', 'safety', 'high', 'arming', 'explained', 'school', 'teachers', 'reasons', 'program', 'stoneman', 'researchbacked', 'schools', 'thread', 'pros', 'cons']",violence-america
Polarization,https://www.allsides.com/news/2020-08-10-0431/polarization,"['valuable', 'guide', 'polarization', 'wrong', 'violenceattached', 'way', 'parties', 'vote', 'different', 'politics']",violence-america
Suicide by Firearm Should Not Be Included in Statistics About…,https://www.allsides.com/news/2020-08-03-1330/right-free-speech-has-been-forefront-internet-debate-past-decade-it-free-speech,"['suicide', 'using', 'included', 'statistics', 'number', 'deaths', 'violence', 'violent', 'firearm', 'gun', 'statistic', 'guns', 'total']",violence-america
Should We Be Able To Say What We Like Bar Inciting Violence?,https://www.allsides.com/news/2020-08-03-1328/should-we-be-able-say-what-we-bar-inciting-violence,"['say', 'speech', 'rules', 'regulating', 'right', 'wrong', 'let', 'violence', 'bar', 'perfect', 'able', 'requires', 'implements', 'inciting']",violence-america
Is Social Media a Frontier for Violence?,https://www.allsides.com/news/2020-08-03-1324/social-media-frontier-violence,"['significantly', 'pictures', 'shows', 'sites', 'traits', 'frontier', 'spend', 'violence', 'violent', 'study', 'teens', 'social', 'media']",violence-america
AllSides Balanced News Feed,https://www.allsides.com/news/rss,"['balanced', 'feed', 'allsides']",healthcare
The State of Healthcare in the United States,https://www.allsides.com/news/2020-08-13-1610/state-healthcare-united-states,"['insurance', 'state', 'states', 'medicaid', 'united', 'trump', 'care', 'healthcare', 'health', 'work', 'coverage', 'aca']",healthcare
Universal Healthcare Pros and Cons,https://www.allsides.com/news/2020-08-01-1228/should-all-americans-have-right-be-entitled-health-care,"['universal', 'medical', 'states', 'example', 'affordable', 'united', 'care', 'different', 'system', 'healthcare', 'health', 'pros', 'cons']",healthcare
Medical Marijuana,https://www.allsides.com/news/2020-08-01-1224/should-marijuana-be-medical-option,"['medical', 'drug', 'anxiety', 'disorders', 'patients', 'treat', 'used', 'thc', 'syndromes', 'marijuana', 'pain']",healthcare
"Medicare-for-All Is Not Medicare, and Not Really for All. So What Does It Actually Mean?",https://www.allsides.com/news/2020-08-01-1221/medicare-all-not-medicare-and-not-really-all-so-what-does-it-actually-mean,"['national', 'say', 'insurance', 'singlepayer', 'really', 'does', 'care', 'medicareforall', 'medicare', 'system', 'mean', 'health', 'coverage', 'actually']",healthcare
Stop fearmongering about 'Medicare for All.' Most families would pay less for better care.,https://www.allsides.com/news/2020-08-01-1218/stop-fearmongering-about-medicare-all-most-families-would-pay-less-better-care,"['costs', 'reduce', 'fearmongering', 'better', 'spending', 'care', 'debate', 'medicare', 'pay', 'system', 'stop', 'cost', 'health', 'families']",healthcare
10 Reasons Medicare-For-All Is A Bad Idea Besides Financial Bankruptcy,https://www.allsides.com/news/2020-08-01-1214/10-reasons-medicare-all-bad-idea-besides-financial-bankruptcy,"['medical', 'wait', 'bankruptcy', 'insurance', 'americans', 'longer', 'financial', 'care', 'medicareforall', 'idea', 'bad', 'reasons', 'medicare', 'private', 'health', 'm4a']",healthcare
The Basics of ‘Medicare for All’,https://www.allsides.com/news/2020-08-01-1212/basics-medicare-all,"['insurance', 'tussled', 'united', 'basics', 'care', 'medicare', 'plans', 'system', 'youve', 'tuned', 'health']",healthcare
"In Charts, How Medicare for All Would Make Most Families Poorer",https://www.allsides.com/news/2020-08-01-1210/how-medicare-all-would-make-most-families-poorer,"['americans', 'income', 'poorer', 'care', 'worse', 'medicare', 'pay', 'lose', 'taxes', 'health', 'families', 'charts', 'coverage']",healthcare
The Real Causes of Rising Healthcare Costs,https://www.allsides.com/news/2020-08-01-1207/real-causes-rising-healthcare-costs,"['costs', 'things', 'real', 'growth', 'patients', 'better', 'spending', 'care', 'causes', 'rising', 'healthcare', 'supply', 'health', 'services']",healthcare
,https://www.allsides.com/news/2020-08-01-1206/bring-free-trade-healthcare,[],healthcare
How Healthcare Costs Hurt American Workers and Benefit the Wealthy,https://www.allsides.com/news/2020-08-01-1203/how-healthcare-costs-hurt-american-workers-and-benefit-wealthy,"['costs', 'workers', 'insurance', 'americans', 'american', '2017', 'hurt', 'wealthy', 'benefit', 'wages', 'care', 'jobs', 'pay', 'healthcare', 'health', 'countries']",healthcare
Medicare for All: Pros and Cons — The Thread,https://www.allsides.com/news/2020-03-17-1408/should-us-have-medicare-all,"['insurance', 'bill', 'americans', 'quality', 'medicare', 'program', 'system', 'healthcare', 'taxes', 'health', 'thread', 'pros', 'cons']",healthcare
Progress on health care will take hard work and bipartisan cooperation,https://www.allsides.com/news/2016-10-20-1046/progress-health-care-will-take-hard-work-and-bipartisan-cooperation,"['cooperation', 'congress', 'insurance', 'party', 'bipartisan', 'progress', 'care', 'policy', 'medicare', 'changes', 'hard', 'private', 'health', 'work', 'aca']",healthcare
Negotiation Plus: A Framework for Value-Based Drug Pricing Negotiation,https://www.allsides.com/news/2016-10-20-1031/negotiation-plus-framework-value-based-drug-pricing-negotiation,"['framework', 'drug', 'price', 'drugs', 'arbitration', 'valuebased', 'pricing', 'plus', 'organizations', 'effectiveness', 'negotiation', 'report', 'cer', 'health', 'prices']",healthcare
More Americans Disapprove Than Approve of Health Care Law,https://www.allsides.com/news/2016-10-20-1100/more-americans-disapprove-approve-health-care-law,"['approve', 'say', 'americans', 'law', 'positive', 'impact', 'country', 'care', 'effect', 'disapprove', 'negative', 'health', 'laws']",healthcare
Prescription Drug Costs Pros and Cons,https://www.allsides.com/news/2016-04-11-1319/should-prescription-drugs-be-advertised-directly-consumers,"['costs', 'drug', 'doctors', 'patient', 'patients', 'physicians', 'information', 'care', 'access', 'prescription', 'pros', 'cons']",healthcare
Universal Healthcare Pros and Cons,https://www.allsides.com/news/2016-04-11-1317/should-all-americans-have-right-be-entitled-health-care,"['universal', 'medical', 'states', 'example', 'affordable', 'united', 'care', 'different', 'system', 'healthcare', 'health', 'pros', 'cons']",healthcare
Should Medical Aid in Dying Be Legal?,https://www.allsides.com/news/2016-04-11-1305/should-euthanasia-or-physician-assisted-suicide-be-legal,"['medical', 'death', 'legal', 'suicide', 'patients', 'life', 'good', 'dying', 'aid', 'terminally', 'maid']",healthcare
Year Six of the Affordable Care Act: Obamacare’s Mounting Problems,https://www.allsides.com/news/2016-10-20-1034/year-six-affordable-care-act-obamacare%E2%80%99s-mounting-problems,"['problems', 'insurance', 'coverage', 'law', 'obamacares', 'spending', 'affordable', 'care', 'medicare', 'mounting', 'act', 'health', 'federal', 'cbo', 'aca']",healthcare
School Vaccine Mandates,https://www.allsides.com/news/2015-08-20-0807/should-any-vaccines-be-required-children,"['vaccinepreventable', 'states', 'killed', 'smallpox', 'mandates', 'united', 'school', 'die', 'cases', 'vaccine', 'yearly', 'measles', 'diseases']",healthcare
Is the Patient Protection and Affordable Care Act (Obamacare) Good for America?,https://www.allsides.com/news/2015-08-20-0804/patient-protection-and-affordable-care-act-obamacare-good-america,"['patient', 'law', 'ppaca', 'affordable', 'tax', 'care', 'america', 'court', 'individual', 'good', 'obamacare', 'act', 'health', 'protection', 'mandate']",healthcare
Obamacare: the business world’s biggest disruptor,https://www.allsides.com/news/2016-10-20-1050/obamacare-business-world%E2%80%99s-biggest-disruptor,"['business', 'insurance', 'states', 'innovation', 'disruptive', 'care', 'biggest', 'market', 'customers', 'plans', 'obamacare', 'worlds', 'health', 'disruptor', 'aca']",healthcare
Public Health,https://www.allsides.com/news/2021-11-19-1249/public-health,"['healing', 'supporters', 'possible', 'public', 'donations', 'generous', 'health', 'work', 'divides']",healthcare
Should All People in the US Have the Right to Basic Healthcare?,https://www.allsides.com/news/2020-08-01-1227/should-all-people-us-have-right-healthcare,"['universal', 'published', 'unhealthy', 'research', '2020', 'right', 'populace', 'quote', 'nov', 'online', 'healthcare', 'basic', 'oct']",healthcare
Should Prescription Drug Advertisements to Consumers be Banned?,https://www.allsides.com/news/2020-08-01-1226/should-prescription-drug-advertisements-consumers-be-banned,"['drug', 'consumers', 'patients', 'banned', 'ads', 'advertisements', 'misinformed', 'harmful', 'prescription']",healthcare
Who should provide healthcare: the government or the market?,https://www.allsides.com/news/2020-08-01-1223/who-should-provide-healthcare-government-or-market,"['provide', 'provided', 'care', 'market', 'healthcare', 'mandatory', 'health', 'regulated', 'voluntary']",healthcare
Is digitalization good for healthcare?,https://www.allsides.com/news/2020-04-27-1257/digitalization-good-healthcare,"['provides', 'patient', 'opportunities', 'machine', 'digitalization', 'human', 'opportunity', 'potential', 'healthcare', 'good', 'learning', 'manually', 'patterns']",healthcare
Should conscientious objection to abortion be banned?,https://www.allsides.com/news/2020-03-13-1021/should-conscientious-objection-abortion-be-banned,"['specialise', 'perform', 'medicine', 'objection', 'particular', 'banned', 'performing', 'abortion', 'forced', 'abortions', 'choose', 'element', 'procedure', 'conscientious']",healthcare
AllSides Balanced News Feed,https://www.allsides.com/news/rss,"['balanced', 'feed', 'allsides']",public-health
"Concern about drug addiction has declined in U.S., even in areas where fatal overdoses have risen the most",https://www.allsides.com/news/2022-06-04-1102/concern-about-drug-addiction-has-declined-us-even-areas-where-fatal-overdoses,"['drug', 'americans', 'states', 'addiction', 'share', 'sharply', 'declined', 'united', 'risen', 'concern', 'areas', 'overdose', 'fatal', 'rose', 'overdoses']",public-health
What Percentage of Americans Consider Themselves Overweight?,https://www.allsides.com/news/2022-01-05-0626/what-percentage-americans-consider-themselves-overweight,"['overweight', 'percentage', 'consider', 'americans', 'situations', 'similar', 'rates', 'surveys', 'weight', 'underweightthe', 'right', 'slight', 'reported']",public-health
Public Backs Requiring COVID-19 Vaccine to Attend School,https://www.allsides.com/news/2021-06-18-0943/public-backs-requiring-covid-19-vaccine-attend-school,"['support', 'requiring', 'web', 'backs', 'public', 'covid19', 'vaccinated', 'school', 'survey', 'results', 'vaccine', 'studentsthe', 'attend', 'students']",public-health
"In U.S., More Worry About Vaccine Demand Than Supply",https://www.allsides.com/news/2021-05-06-1525/us-more-worry-about-vaccine-demand-supply,"['vaccination', 'demand', 'vaccinated', 'satisfaction', 'recorded', 'supply', 'vaccine', 'recordhigh', 'process', 'rollout', 'satisfied', 'partially', 'worry']",public-health
Americans overwhelmingly say marijuana should be legal for recreational or medical use,https://www.allsides.com/news/2021-04-19-1913/americans-overwhelmingly-say-marijuana-should-be-legal-recreational-or-medical,"['medical', 'say', 'legal', 'americans', 'virginia', 'states', 'share', 'recreational', 'york', 'survey', 'marijuana', 'views', 'overwhelmingly']",public-health
From Diet to Dogma: The Ethical Problems With Veganism,https://www.allsides.com/news/2021-05-06-1017/diet-dogma-ethical-problems-veganism,"['problems', 'veganism', 'animals', 'animal', 'diet', 'dogma', 'food', 'vegan', 'way', 'eat', 'ethical', 'meat', 'vegans']",public-health
Americans' Mental Health Ratings Sink to New Low,https://www.allsides.com/news/2020-12-07-0838/americans-mental-health-ratings-sink-new-low,"['say', 'sink', 'americans', 'low', 'seventysix', 'wellbeing', 'worse', 'excellent', 'survey', 'good', 'mental', 'health', 'ratings']",public-health
"Most in U.S. Say Consuming Alcohol, Marijuana Morally OK",https://www.allsides.com/news/2020-08-13-0019/most-us-say-consuming-alcohol-marijuana-morally-ok,"['say', 'morally', 'alcohol', 'fda', 'consuming', 'strip', 'newscould', 'dunkin', 'decaf', 'used', 'donuts', 'ok', 'looking', 'starbucks', 'substance', 'marijuana']",public-health
Four-in-ten U.S. drug arrests in 2018 were for marijuana offenses – mostly possession,https://www.allsides.com/news/2020-08-13-0018/four-ten-us-drug-arrests-2018-were-marijuana-offenses-mostly-possession,"['drug', '2018', 'possession', 'states', 'remains', 'small', 'officers', 'number', 'united', 'offenses', 'fourinten', 'arrests', 'marijuana']",public-health
Two-thirds of Americans support marijuana legalization,https://www.allsides.com/news/2020-08-13-0016/two-thirds-americans-support-marijuana-legalization,"['say', 'support', 'americans', 'legalization', 'twothirds', 'steady', 'share', 'research', 'pew', 'today', 'reflecting', 'oppose', 'survey', 'past', 'marijuana']",public-health
6 facts about marijuana,https://www.allsides.com/news/2020-08-13-0015/6-facts-about-marijuana,"['medical', 'support', 'recent', 'states', 'recreational', 'public', 'number', 'majority', 'legalized', 'facts', 'marijuana', 'purposes']",public-health
Marijuana Use Similar to New Lower Rate of Cigarette Smoking,https://www.allsides.com/news/2020-08-13-0014/marijuana-use-similar-new-lower-rate-cigarette-smoking,"['say', 'rate', 'similar', 'trend', 'vaped', 'marked', 'smoking', 'reported', 'smoke', 'week', 'lower', 'smoked', 'past', 'marijuana', 'cigarette']",public-health
What Percentage of Americans Smoke Marijuana?,https://www.allsides.com/news/2020-08-13-0012/what-percentage-americans-smoke-marijuana,"['percentage', 'fda', 'americans', 'strip', 'newscould', 'dunkin', 'decaf', 'smoke', 'used', 'donuts', 'looking', 'starbucks', 'substance', 'marijuana']",public-health
Does Legalizing Marijuana Reduce Crime?,https://www.allsides.com/news/2020-08-12-2357/does-legalizing-marijuana-reduce-crime,"['medical', 'legalizing', 'legalization', 'reductions', 'reduce', 'recreational', 'does', 'crime', 'associated', 'reduction', 'evidence', 'marijuana', 'crimes']",public-health
,https://www.allsides.com/news/2020-08-12-2355/common-myths-about-marijuana-legalization,[],public-health
House again passes marijuana legalization bill,https://www.allsides.com/news/2020-08-12-2349/house-again-passes-marijuana-legalization-bill,"['bill', 'legalization', 'house', 'trying', 'passed', 'voted', 'votes', 'vetoproof', 'marijuana', 'regulated', 'passes', 'market']",public-health
The New Politics of Marijuana Legalization: Why Opinion is Changing,https://www.allsides.com/news/2020-08-12-2347/new-politics-marijuana-legalization-why-opinion-changing,"['changing', 'national', 'marriage', 'legalization', 'trend', 'issues', 'opinion', 'public', 'favor', 'marijuana', 'social', 'politics']",public-health
Equity Must Be at the Heart of Marijuana Legalization,https://www.allsides.com/news/2020-08-12-2346/equity-must-be-heart-marijuana-legalization,"['illinois', 'programs', 'legalization', 'bill', 'states', 'war', 'individuals', 'communities', 'heart', 'equity', 'arrests', 'enforcement', 'marijuana']",public-health
Long-Term Effects of Marijuana Usage,https://www.allsides.com/news/2020-06-29-0737/long-term-effects-marijuana-usage,"['effects', 'popularity', 'longterm', 'legalization', 'states', 'west', 'usage', 'york', 'broadly', 'washington', 'legalized', 'currently', 'marijuana']",public-health
Recreational Marijuana,https://www.allsides.com/news/2020-05-13-1251/should-recreational-marijuana-be-legal,"['alcohol', 'legalization', 'recreational', 'regulations', 'drivers', 'tobacco', 'study', 'washington', 'health', 'marijuana', 'fact']",public-health
American cuisine,https://www.allsides.com/news/2020-04-13-1608/american-cuisine,"['dishes', 'native', 'cooking', 'american', 'cuisine', 'york', 'food', 'england', 'region', 'southern']",public-health
Obesity in the United States,https://www.allsides.com/news/2020-04-13-1603/obesity-united-states,"['health', 'overweight', 'obesity', 'states', 'rate', 'united', 'weight', 'food', 'obese', 'children', 'adults', 'edit']",public-health
Opioid epidemic in the United States,https://www.allsides.com/news/2020-04-13-1601/opioid-epidemic-united-states,"['epidemic', 'drug', 'treatment', 'states', 'opioid', 'opioids', 'united', 'fentanyl', 'deaths', 'heroin', 'overdose', 'prescription']",public-health
Food and Drug Administration,https://www.allsides.com/news/2020-04-10-1615/food-and-drug-administration,"['drugs', 'drug', 'medical', 'fda', 'federal', 'safety', 'administration', 'food', 'products', 'act', 'edit']",public-health
Where Is Marijuana Legal in the US? [2023],https://www.allsides.com/news/2020-02-26-1234/where-marijuana-legal-us-2020,"['medical', 'legal', 'laws', 'legalization', 'states', 'state', 'cannabis', 'recreational', 'federal', '2023', 'act', 'marijuana']",public-health
About one-in-five Americans use a smart watch or fitness tracker,https://www.allsides.com/news/2020-03-06-0748/about-one-five-americans-use-smart-watch-or-fitness-tracker,"['acceptable', 'say', 'americans', 'tracker', 'researchers', 'oneinfive', 'data', 'users', 'survey', 'devices', 'smart', 'fitness', 'report', 'adults', 'watch']",public-health
Study: Using Highly Potent Weed Increases Chances of Psychosis,https://www.allsides.com/news/2019-08-08-0637/study-using-highly-potent-weed-increases-chances-psychosis,"['using', 'chances', 'weed', 'study', 'highly', 'increases', 'potent', 'psychosis']",public-health
Opioid epidemic in the United States,https://www.allsides.com/news/2019-08-02-1221/opioid-epidemic-united-states,"['epidemic', 'drug', 'treatment', 'states', 'opioid', 'opioids', 'united', 'fentanyl', 'deaths', 'heroin', 'overdose', 'prescription']",public-health
Should the Federal Minimum Wage Be Increased?,https://www.allsides.com/news/2016-04-11-1357/should-federal-minimum-wage-be-increased,"['workers', 'million', 'wage', 'income', 'fulltime', 'minimum', 'increased', 'needs', 'basic', 'federal', 'families']",public-health
